area,n_quartos,n_banheiros,vizinhanca,ano_contrucao,preco
176.42,2,1,Rural,2020,276771.05
159.14,3,2,Urbano,1982,189923.5
100.61,5,2,Suburbio,2003,147949.61
181.63,5,1,Rural,1964,182489.63
127.74,4,2,Rural,1956,163650.56
192.87,4,1,Rural,1976,225477.14
268.49,2,2,Urbano,1988,323670.5
234.02,5,3,Rural,1972,192912.54
211.73,2,2,Suburbio,2010,211729.13
147.25,4,3,Rural,1953,125088.15
208.38,2,2,Rural,2001,262907.65
248.79,2,2,Rural,1970,352680.55
102.1,3,2,Urbano,1984,111724.41
104.79,4,3,Urbano,1986,140352.61
178.1,3,3,Rural,2003,153818.83
113.16,4,1,Rural,1993,137714.39
137.13,3,2,Urbano,2001,155349.65
260.69,4,1,Rural,1981,273954.28
230.49,4,3,Urbano,2003,413790.01
94.85,5,1,Urbano,1950,93742.7
252.05,4,1,Rural,1988,267651.65
144.84,2,2,Rural,2011,132123.91
151.25,5,2,Rural,1978,171781.19
187.48,3,3,Urbano,2011,193893.63
218.51,2,1,Suburbio,1984,293329.15
270.44,2,3,Rural,1987,339136.52
252.14,4,2,Urbano,2019,261276.35
232.54,4,3,Rural,1998,209064.3
260.87,2,2,Urbano,1955,347480.43
269.14,5,3,Urbano,1976,244859.59
124.3,2,2,Urbano,2005,179053.05
268.95,2,2,Rural,1975,317878.3
267.75,4,3,Suburbio,1993,272747.85
109.44,4,3,Rural,2016,52587.53
131.92,4,2,Suburbio,2013,209444.86
232.72,3,3,Suburbio,1970,279293.72
186.36,2,1,Suburbio,1975,123368.55
97.36,2,1,Urbano,1976,69427.08
264.77,3,1,Urbano,1969,275688.59
272.11,2,3,Urbano,1974,437976.51
164.07,2,2,Urbano,1991,330087.56
95.6,2,3,Urbano,1960,109992.51
100.71,5,1,Urbano,2020,86146.88
166.11,3,3,Rural,1990,150917.11
234.58,3,2,Suburbio,2017,294932.35
238.67,2,1,Suburbio,2006,322304.84
123.38,4,3,Suburbio,1992,104673.28
149.48,2,2,Urbano,2015,204976.31
133.13,2,2,Urbano,1963,196670.7
147.44,5,3,Urbano,2016,238780.09
251.77,5,3,Suburbio,1976,298214.2
267.19,4,2,Urbano,2015,245804.23
211.08,5,2,Suburbio,2020,231754.45
267.1,2,1,Rural,1999,313855.4
200.39,2,2,Urbano,2001,237185.62
156.91,5,3,Suburbio,1998,232737.61
221.85,5,1,Urbano,2003,327477.49
256.69,3,3,Urbano,1979,326009.48
241.36,2,1,Rural,1999,232683.32
260.41,4,3,Urbano,2018,357443.25
132.29,5,1,Suburbio,1992,159608.69
226.5,5,1,Urbano,1984,260287.51
164.35,3,3,Suburbio,1970,159106.72
248.89,3,2,Rural,1989,241820.43
140.38,5,1,Suburbio,2017,200411.52
223.71,4,3,Rural,1975,321580.11
223.99,4,1,Rural,1993,251397.61
263.66,5,1,Suburbio,2008,434857.76
186.83,3,1,Rural,2011,242030.71
229.66,2,3,Urbano,1956,247374.03
145.21,2,2,Suburbio,1990,98956.77
120.96,3,1,Rural,1951,168057.98
102.01,2,2,Suburbio,2004,154471.24
278.34,3,1,Suburbio,2009,357531.64
216.37,4,3,Suburbio,1955,244328.99
144.56,2,1,Suburbio,2019,106303.03
96.71,5,1,Urbano,2012,96618.05
184.88,5,1,Rural,2007,217526.59
136.29,2,1,Urbano,1979,142365.45
133.69,5,3,Suburbio,2009,138879.2
123.19,3,1,Rural,2011,159161.44
145.67,3,3,Suburbio,1955,221230.54
95.88,5,1,Rural,2021,160261.01
131.09,2,3,Urbano,1965,162668.06
246.1,2,1,Urbano,1956,263212.07
168.25,2,1,Suburbio,1998,165032.05
198.53,4,1,Urbano,1957,250164.65
140.01,2,3,Suburbio,1958,173582.94
98.01,2,2,Rural,2002,115941.36
239.6,3,3,Urbano,2017,326827.9
255.2,4,1,Rural,1972,335748.19
220.64,3,2,Rural,1988,267023.72
218.51,5,3,Suburbio,2008,249076.81
143.54,5,3,Urbano,1992,120375.45
213.03,2,1,Urbano,1958,218921.85
111.02,4,1,Suburbio,1972,102603.92
131.18,5,3,Rural,2007,164882.88
151.99,2,1,Urbano,1991,160922.96
195.28,4,2,Suburbio,1991,195916.62
259.2,5,1,Rural,1968,331779.38
248.98,5,2,Urbano,1994,211072.94
195.65,4,2,Suburbio,1959,226510.31
161.74,4,1,Urbano,2013,163594.99
105.54,4,3,Suburbio,1983,210987.15
142.89,4,2,Rural,1950,176984.82
156.82,5,1,Rural,1992,178606.5
159.61,4,2,Suburbio,1999,178344.83
179.49,3,3,Rural,1994,275863.23
273.79,3,3,Urbano,2000,354385.28
121.24,5,3,Urbano,1958,110512.65
216.84,5,2,Suburbio,1960,223948.36
128.86,2,2,Urbano,2002,85014.43
160.16,5,2,Urbano,1986,204903.98
268.4,4,3,Urbano,1960,270907.17
177.82,4,1,Suburbio,1978,174080.94
143.81,5,2,Suburbio,1996,231653.14
139.82,3,1,Rural,1959,128095.23
128.86,2,2,Rural,1993,117063.84
120.03,5,1,Suburbio,1951,214267.3
109.44,5,2,Rural,1956,247665.27
155.24,2,1,Urbano,2009,183521.65
227.8,3,1,Suburbio,2004,251861.67
269.7,5,3,Rural,2013,313165.67
236.62,3,3,Rural,1953,302257.14
251.21,4,2,Suburbio,1989,185344.2
216.93,3,1,Suburbio,2019,283719.62
100.24,4,3,Rural,2003,121652.21
189.24,2,1,Suburbio,1977,203967.76
192.96,5,1,Suburbio,1951,236922.71
134.34,4,3,Rural,1992,120035.95
163.97,3,3,Suburbio,1968,274542.32
193.98,5,2,Suburbio,1995,188211.22
222.5,4,2,Suburbio,1965,335175.37
139.54,4,1,Rural,1982,245056.53
145.77,3,3,Rural,1977,209976.37
101.73,4,1,Rural,1980,162149.96
237.46,2,1,Suburbio,2010,275263.65
212.1,4,1,Rural,1991,268257.89
147.16,3,2,Rural,2020,134750.12
115.85,5,3,Suburbio,1977,132267.56
104.61,3,1,Rural,1976,99572.6
139.17,3,3,Rural,1975,183783.36
97.08,5,1,Urbano,2007,66306.49
184.04,4,2,Rural,2010,236053.55
117.71,2,3,Suburbio,1959,179885.01
247.4,3,1,Rural,1975,317714.38
238.3,3,1,Rural,2020,241321.08
101.54,2,3,Urbano,2021,84902.25
161.19,3,1,Suburbio,1986,230158.93
217.3,5,3,Suburbio,1953,229346.31
149.67,4,3,Suburbio,2006,178251.11
99.41,5,2,Rural,1971,234691.71
147.9,3,3,Suburbio,1994,180056.53
134.52,5,3,Urbano,2005,204586.39
272.48,3,3,Urbano,1960,347626.78
222.04,4,1,Rural,1968,172082.54
263.38,5,3,Rural,1967,335230.12
150.41,5,2,Rural,1961,314654.2
149.85,2,3,Rural,1972,241743.94
226.03,2,1,Suburbio,2009,299697.23
101.26,3,2,Rural,1989,183010.67
235.23,5,3,Suburbio,2009,342935.26
174.29,4,1,Urbano,1993,163213.1
141.86,4,3,Rural,2003,222100.59
198.16,2,3,Suburbio,2003,237208.62
164.81,2,2,Suburbio,2016,121229.13
155.24,2,3,Suburbio,2000,168191.56
163.88,4,3,Suburbio,1967,204295.22
196.21,4,2,Urbano,1955,198932.28
244.34,4,1,Suburbio,2000,266691.18
213.21,3,3,Rural,1986,269328.71
210.89,5,3,Suburbio,1957,278354.6
126.35,3,3,Urbano,2020,186881.72
127.93,5,2,Rural,1999,188807.24
207.08,5,3,Urbano,2010,212029.52
124.86,5,1,Urbano,1996,84974.16
265.05,2,2,Suburbio,1969,315858.93
166.95,5,3,Rural,2020,203922.86
258.55,2,2,Suburbio,1950,295523.77
135.08,5,2,Rural,1973,180521.73
177.17,3,3,Rural,2003,190086.47
99.03,3,1,Urbano,2002,143288.68
184.51,5,3,Urbano,2002,160455.71
239.78,3,2,Urbano,2013,396061.01
183.76,3,3,Rural,2016,232872.92
96.81,5,2,Rural,1991,131967.33
114.09,5,3,Rural,1994,114011.57
276.29,2,3,Suburbio,1957,337411.93
263.47,3,3,Rural,1996,223429.96
229.19,3,1,Urbano,1970,257166.63
114.55,5,1,Urbano,2004,236017.03
206.43,4,1,Urbano,2008,189454.13
138.98,2,1,Rural,1995,154333.48
171.59,2,3,Urbano,1960,186236.89
190.92,4,1,Suburbio,1986,246483.65
212.47,2,3,Urbano,2007,266407.12
103.31,2,2,Rural,2003,104278.98
183.2,3,2,Urbano,1969,186331.5
265.05,3,1,Suburbio,1968,298893.54
135.45,5,1,Rural,2017,177273.7
213.58,5,3,Urbano,1952,276768.06
201.51,2,3,Suburbio,1998,237433.74
221.11,4,2,Rural,2005,326145.53
93.37,5,3,Rural,1962,123137.59
219.53,5,1,Urbano,2020,359621.72
184.97,4,1,Urbano,1956,336833.94
138.7,2,3,Urbano,2012,137455.48
197.98,2,2,Urbano,2013,263206.04
273.88,5,2,Urbano,2011,346025.29
259.66,2,2,Suburbio,1951,324526.28
99.41,2,1,Urbano,2001,136677.67
180.05,5,1,Rural,1996,183724.95
219.53,5,1,Rural,1993,221371.9
155.43,3,2,Rural,2004,170231.61
197.23,3,1,Rural,1970,218140.35
218.32,2,3,Urbano,1997,168167.87
191.01,4,3,Urbano,2021,308500.62
106.1,3,2,Suburbio,1998,162815.62
210.61,2,2,Suburbio,1963,363500.43
161.19,4,3,Suburbio,2017,109593.53
160.26,3,2,Suburbio,1953,242543.61
246.66,3,3,Suburbio,1973,320300.69
251.12,2,1,Rural,1969,232761.1
267.93,5,3,Urbano,2003,342492.31
112.97,5,2,Rural,1983,161316.1
271.65,4,2,Suburbio,1972,353941.03
278.43,5,2,Urbano,2021,307426.62
133.13,2,3,Suburbio,2017,111081.74
268.49,3,3,Suburbio,1986,336612.21
170.29,4,2,Urbano,1968,240134.71
255.67,5,2,Urbano,1979,289100.17
192.96,3,1,Rural,1974,277823.39
159.7,2,1,Rural,1994,205487.71
180.32,2,3,Urbano,1957,298578.01
242.94,3,1,Suburbio,1967,262732.53
177.07,2,1,Urbano,1962,163475.57
270.81,2,3,Rural,2009,286003.31
275.74,3,1,Urbano,1967,248602.5
185.25,5,3,Suburbio,1975,251102.02
201.97,4,2,Suburbio,1964,271553.84
97.92,3,1,Rural,1995,68697.77
235.97,3,3,Urbano,2000,339955.34
229.56,5,3,Rural,2002,314391.47
191.19,4,3,Urbano,1992,220873.18
172.8,2,1,Rural,1957,210482.56
186.36,5,3,Suburbio,1975,220377.02
199.0,4,3,Suburbio,1961,193813.16
206.24,3,1,Urbano,1997,219240.92
145.39,4,3,Urbano,1955,204169.3
164.44,5,3,Rural,2012,220501.44
259.85,2,1,Rural,1958,320145.25
267.38,4,1,Rural,1958,331099.62
174.38,4,2,Rural,1996,217907.74
169.36,3,2,Rural,1984,228901.59
140.56,4,3,Suburbio,2010,277198.19
243.13,3,2,Suburbio,1987,270241.64
172.89,5,3,Suburbio,1979,275324.05
132.02,2,3,Rural,1970,162245.76
276.39,5,2,Rural,1969,314837.93
140.84,4,1,Suburbio,1972,161047.58
251.67,4,1,Suburbio,1973,296716.58
200.86,3,2,Rural,1959,140910.54
158.31,3,3,Rural,1986,153770.81
248.33,5,1,Suburbio,1963,369965.93
167.97,5,3,Suburbio,2013,173892.94
246.29,5,1,Rural,2003,351813.11
96.9,2,2,Urbano,1964,144252.28
172.52,3,2,Rural,2015,171287.27
167.23,5,2,Urbano,1956,192923.3
113.16,3,3,Rural,2005,48410.42
145.58,5,2,Urbano,1973,329637.2
257.99,2,2,Suburbio,1951,253287.25
177.17,3,2,Urbano,1974,287800.63
116.78,3,3,Suburbio,1990,138823.03
235.6,3,3,Suburbio,1973,207700.83
182.09,3,3,Urbano,1968,349475.91
222.97,2,1,Suburbio,1976,290375.41
175.77,5,3,Rural,1995,311672.98
119.66,2,2,Suburbio,1951,185086.8
231.61,3,1,Urbano,1981,277615.34
183.11,4,3,Suburbio,1970,182145.9
102.38,2,3,Rural,1952,99674.12
167.5,4,3,Urbano,1992,120360.07
201.79,3,1,Suburbio,1964,170547.04
195.75,3,2,Rural,1970,241878.35
274.53,2,2,Suburbio,1957,213920.05
190.36,4,1,Suburbio,1991,173100.69
204.2,2,2,Urbano,1952,199293.92
256.23,2,3,Urbano,1961,287341.69
247.49,2,1,Suburbio,1971,291997.29
227.15,3,2,Suburbio,1978,248791.6
248.7,5,1,Suburbio,2016,250906.08
220.09,4,3,Rural,1979,232695.91
120.87,5,2,Urbano,1961,183302.57
215.63,5,2,Suburbio,1987,195524.5
200.48,3,3,Urbano,1985,317929.04
193.05,3,2,Suburbio,1980,185732.49
98.01,3,2,Rural,2000,192096.98
187.11,2,2,Rural,1983,116653.97
127.56,3,3,Suburbio,1988,156346.39
242.57,3,1,Rural,1963,320990.36
170.01,3,1,Suburbio,1952,245239.07
178.28,3,2,Suburbio,2014,174919.84
219.44,5,1,Urbano,2002,276191.38
135.27,5,3,Urbano,1953,210000.98
220.92,3,2,Urbano,2017,223817.34
105.07,5,3,Suburbio,1977,110833.47
138.61,3,2,Urbano,1954,136171.93
239.41,4,2,Suburbio,2016,261770.14
268.21,2,2,Urbano,1986,401501.37
103.03,3,1,Suburbio,2011,135336.77
146.88,5,2,Suburbio,1959,209358.15
166.76,2,3,Suburbio,2015,95322.72
199.65,5,2,Rural,2009,254012.87
267.84,4,1,Rural,1968,280058.6
215.44,4,2,Suburbio,1969,281711.55
204.57,2,1,Suburbio,2014,325182.82
273.88,4,1,Urbano,1970,194706.81
168.06,3,2,Urbano,1972,194055.97
175.12,4,1,Rural,1964,225601.73
206.24,5,2,Suburbio,2014,188067.36
164.62,3,1,Rural,1965,209957.19
197.33,5,2,Suburbio,1969,210206.58
179.86,2,2,Rural,1967,154628.65
146.04,2,2,Suburbio,1953,208906.26
204.94,2,2,Urbano,2014,189266.92
273.79,5,2,Urbano,1974,305349.79
167.97,5,3,Suburbio,1952,261630.87
174.47,2,1,Suburbio,1950,303400.96
188.78,5,2,Rural,1953,199925.03
131.18,2,3,Rural,1978,187440.92
254.65,2,2,Suburbio,1992,346780.59
274.71,5,1,Urbano,2020,288507.4
169.92,3,3,Suburbio,1995,137550.12
145.39,2,3,Suburbio,2020,180323.23
252.23,4,1,Urbano,1958,321340.39
102.47,3,2,Urbano,1974,107310.85
199.65,3,3,Rural,1971,205059.94
238.67,3,3,Rural,1968,171487.22
155.71,3,3,Urbano,1991,215417.66
180.6,2,1,Suburbio,1959,281180.61
263.19,2,2,Urbano,1965,238859.88
117.89,2,2,Urbano,1982,80742.08
136.1,4,1,Suburbio,1955,104313.99
167.23,2,2,Suburbio,1965,163956.98
198.91,2,1,Urbano,1960,255330.59
268.4,4,3,Suburbio,1981,297655.99
196.49,2,3,Rural,1977,254562.59
244.8,5,3,Urbano,2008,223980.64
186.18,5,1,Rural,2005,174384.84
233.0,2,1,Suburbio,1973,224340.31
196.03,3,3,Rural,2007,218053.83
114.55,2,1,Rural,1951,120479.57
177.63,4,3,Rural,1991,235308.04
199.46,3,3,Urbano,2001,230123.11
206.8,4,1,Urbano,1999,277521.3
190.92,5,1,Suburbio,1996,264178.88
125.98,4,3,Suburbio,2001,127336.86
230.96,2,3,Rural,2004,232038.23
182.37,5,2,Urbano,1998,198992.35
239.13,3,3,Rural,1964,331889.48
101.54,2,1,Urbano,2004,127207.11
236.44,5,2,Urbano,1966,280186.71
255.48,3,3,Suburbio,1971,298621.91
225.85,5,3,Urbano,1969,357725.06
197.23,3,3,Urbano,2007,316425.16
115.48,3,1,Suburbio,2004,140445.06
98.2,4,2,Suburbio,1968,230881.2
182.46,2,3,Suburbio,1961,241677.91
221.11,3,1,Suburbio,1983,252507.31
233.56,3,2,Urbano,2004,298379.86
122.54,4,3,Urbano,1993,157274.75
189.71,3,2,Urbano,1990,177881.77
125.98,3,3,Urbano,1973,192023.28
103.68,5,2,Rural,1985,187291.37
200.58,2,1,Urbano,1969,181733.97
265.89,4,3,Urbano,1974,290583.31
120.31,4,1,Rural,2018,115305.91
141.58,3,2,Rural,2002,226514.63
197.33,3,3,Rural,1986,196267.15
223.25,4,3,Rural,1964,355321.39
202.34,3,1,Rural,1970,249749.43
243.13,3,3,Urbano,2014,302705.99
243.68,5,3,Suburbio,1986,306408.58
197.7,4,1,Urbano,1979,204232.86
247.59,3,2,Urbano,2009,244511.15
260.78,2,1,Suburbio,2017,235371.64
236.81,3,1,Urbano,1985,207023.65
199.83,5,2,Urbano,1994,275662.61
130.06,5,3,Suburbio,1952,170045.74
241.08,4,3,Urbano,1966,285852.88
277.69,5,2,Suburbio,1983,306298.48
161.47,5,3,Urbano,1961,178808.17
141.96,2,2,Rural,2018,156132.23
144.56,5,1,Suburbio,1967,189415.88
143.91,3,3,Urbano,1954,180204.99
199.46,5,3,Rural,1960,210366.4
126.26,2,2,Urbano,2020,146652.29
98.76,4,2,Urbano,1954,101384.96
270.53,2,1,Urbano,2019,397902.26
163.88,3,2,Suburbio,1983,243826.66
164.72,3,2,Rural,1960,274010.93
276.76,4,2,Rural,1987,293499.01
150.78,2,3,Urbano,1966,164485.81
102.29,2,3,Suburbio,1951,161849.58
144.93,4,3,Rural,1996,129201.74
213.68,4,3,Rural,1962,254546.31
209.03,4,3,Suburbio,1989,347771.76
190.08,4,3,Rural,1998,292892.05
171.22,3,1,Urbano,2020,190161.32
252.7,3,3,Urbano,1966,305773.45
193.89,4,2,Suburbio,1967,217673.74
202.53,5,3,Rural,1963,326342.92
261.8,4,2,Rural,1993,312591.48
224.18,5,2,Urbano,2015,328927.52
201.79,5,1,Rural,1961,335570.7
170.76,2,2,Rural,2011,192215.91
221.67,5,2,Rural,1961,236800.65
156.08,5,1,Suburbio,2010,178816.88
231.05,5,2,Suburbio,1969,260356.74
152.73,3,1,Suburbio,1988,218278.5
129.88,2,2,Rural,1970,29981.74
130.44,2,3,Rural,2005,204548.28
169.55,5,2,Rural,1964,294903.74
200.21,3,3,Suburbio,1966,193887.02
206.24,4,1,Rural,1986,205393.76
152.92,3,3,Rural,1954,110336.37
96.06,2,3,Urbano,2000,78209.12
131.83,5,2,Urbano,2016,247972.4
127.83,3,3,Urbano,1958,109891.78
225.01,5,1,Rural,1960,277788.8
113.25,4,1,Urbano,1984,83034.11
271.37,3,2,Suburbio,1996,321445.25
270.44,4,2,Urbano,1965,295221.45
157.56,4,1,Urbano,2015,244706.58
235.97,2,1,Urbano,1955,293639.52
242.11,2,2,Suburbio,1970,318288.33
124.58,5,2,Suburbio,1951,158338.3
162.77,4,2,Urbano,1999,156966.19
268.12,4,2,Suburbio,1975,299724.94
131.46,2,2,Rural,1993,218373.18
230.31,4,1,Suburbio,1982,225920.49
215.54,3,2,Urbano,1962,227814.75
179.95,4,3,Suburbio,1953,258597.93
218.69,4,1,Urbano,1990,232565.51
253.44,2,3,Urbano,1999,336237.32
186.36,2,2,Suburbio,1950,243234.27
155.98,5,1,Rural,2001,203776.91
219.44,2,2,Rural,1988,305154.41
162.3,3,2,Suburbio,2020,234314.19
167.69,4,2,Urbano,2014,153329.54
215.63,5,1,Urbano,1981,263131.66
258.55,4,1,Rural,1980,347186.64
250.84,2,3,Suburbio,2007,232918.47
121.8,4,1,Suburbio,1989,205867.16
242.11,4,2,Urbano,2015,309702.66
256.97,3,3,Urbano,1969,334412.03
97.92,4,1,Rural,2001,152853.8
157.28,3,3,Suburbio,1974,250469.29
142.42,4,2,Urbano,1981,105588.69
261.8,2,1,Rural,2002,304842.78
102.57,5,2,Urbano,2008,137246.14
204.2,2,2,Suburbio,1993,174826.54
120.12,5,3,Rural,1981,239577.91
174.56,4,3,Urbano,1951,190071.11
144.0,2,3,Rural,1951,198446.04
177.44,3,3,Urbano,1969,163850.29
127.65,2,3,Rural,2012,115555.25
134.62,3,1,Rural,2006,134581.71
229.28,4,3,Rural,1966,341245.93
193.52,4,1,Suburbio,2012,219869.34
224.36,5,1,Suburbio,1986,221134.27
168.25,2,2,Suburbio,1961,189028.45
263.29,4,1,Rural,2020,289072.39
129.04,5,2,Suburbio,2018,190401.53
207.64,5,2,Rural,2002,297713.2
154.78,4,3,Suburbio,2008,123177.78
251.58,3,3,Rural,2010,267361.6
237.65,3,3,Urbano,1981,260341.84
210.24,5,1,Suburbio,1970,196583.82
233.28,4,3,Urbano,1986,239289.91
254.93,2,2,Suburbio,1992,327442.3
199.28,2,3,Urbano,1960,255552.5
211.45,5,3,Suburbio,2001,227970.62
105.91,2,2,Urbano,1983,103362.62
229.94,4,1,Suburbio,2005,329875.2
267.1,2,1,Rural,1969,346466.56
174.01,2,1,Suburbio,1953,202327.98
265.24,4,2,Suburbio,2005,283140.52
202.16,3,2,Rural,2003,293415.73
270.91,3,1,Urbano,1968,299569.34
255.39,5,3,Suburbio,1975,275563.91
216.56,4,2,Suburbio,2011,210056.21
239.97,3,1,Rural,1954,216002.04
217.39,2,1,Urbano,1990,197172.91
237.09,5,1,Rural,1987,299269.71
215.44,4,1,Urbano,2020,272651.35
171.13,4,3,Urbano,1973,308512.21
219.99,5,3,Urbano,1982,331299.27
241.92,3,2,Suburbio,2000,267195.08
148.27,5,2,Suburbio,1994,159851.49
214.14,5,1,Suburbio,2010,321841.56
207.27,4,3,Rural,1971,277196.06
181.25,4,2,Suburbio,1978,269614.01
144.09,2,3,Rural,2003,152496.49
196.86,5,2,Urbano,1979,185338.17
229.94,4,1,Rural,1985,249455.73
258.74,4,1,Urbano,2000,361043.67
127.46,4,2,Rural,2005,235742.25
153.01,4,3,Urbano,1995,217768.71
194.72,5,3,Suburbio,1961,267229.28
263.47,5,1,Rural,1969,233167.62
260.87,3,1,Suburbio,1975,311403.07
251.21,5,3,Rural,1999,282385.8
123.75,4,3,Suburbio,1974,133786.53
129.32,2,1,Urbano,1971,161042.13
253.9,5,2,Urbano,1985,314292.44
267.75,3,2,Rural,1957,291092.24
197.79,5,3,Suburbio,1973,234004.0
197.33,4,3,Rural,1977,223778.5
221.3,3,2,Suburbio,1980,265960.13
257.34,4,1,Urbano,1986,369478.29
261.52,4,1,Rural,1991,373953.05
218.51,5,1,Suburbio,1977,198088.93
270.53,5,2,Rural,1986,260770.04
245.36,3,1,Suburbio,2014,269088.92
129.51,3,2,Suburbio,1985,120518.9
96.06,3,2,Rural,1961,120972.46
107.4,3,3,Suburbio,1976,116300.68
176.79,2,2,Rural,1960,227307.32
213.31,3,2,Suburbio,2002,261989.39
182.65,5,3,Suburbio,1967,166524.87
129.6,2,3,Urbano,2003,149113.24
257.81,4,2,Urbano,2008,279286.09
112.04,4,3,Rural,2015,107007.83
258.27,3,1,Suburbio,1998,318236.61
244.15,4,1,Rural,2012,293460.33
150.5,2,2,Urbano,1994,155361.7
216.37,5,3,Urbano,2021,288261.19
246.1,5,3,Urbano,1986,322281.78
237.74,2,1,Urbano,1962,233042.94
167.6,3,2,Suburbio,1995,335237.04
135.73,3,2,Urbano,2017,205534.05
116.22,3,2,Urbano,2019,118410.36
212.75,2,1,Urbano,1980,273717.29
173.36,3,3,Urbano,1957,164818.94
112.23,5,2,Urbano,1969,137342.83
181.53,2,3,Suburbio,1999,227697.04
240.62,2,1,Rural,1973,291067.41
142.89,4,2,Rural,1979,217797.52
170.38,4,3,Suburbio,1959,65480.45
139.54,3,3,Rural,2020,120077.04
181.63,3,1,Urbano,1987,257896.74
140.56,5,1,Urbano,1994,170986.34
146.69,3,2,Suburbio,1988,217354.38
272.86,5,1,Urbano,1958,329163.29
201.69,3,3,Urbano,2003,238200.89
265.15,5,2,Suburbio,2008,286703.74
278.43,2,2,Suburbio,1964,280552.66
170.85,5,1,Suburbio,2006,262994.84
247.59,3,1,Suburbio,1978,307081.59
184.41,4,2,Suburbio,1960,222384.87
100.52,3,2,Urbano,2019,113909.78
191.84,2,1,Urbano,1975,214110.45
107.3,4,1,Rural,1957,82669.77
250.1,5,3,Rural,1962,258613.46
134.9,4,2,Suburbio,2009,217030.45
245.45,3,3,Urbano,1995,254616.76
214.33,4,2,Suburbio,1972,249791.75
205.41,4,1,Rural,2012,262074.22
150.13,3,1,Urbano,1951,204589.62
150.78,3,1,Suburbio,2001,111070.24
231.98,2,3,Suburbio,1951,230130.23
139.91,4,3,Suburbio,1995,190654.32
200.3,5,3,Rural,1957,303402.6
213.12,3,3,Urbano,1993,212099.27
150.6,4,1,Urbano,1999,276174.54
194.72,3,3,Urbano,2006,205572.39
274.16,2,3,Urbano,1951,287939.45
228.45,3,1,Urbano,1961,234731.3
267.65,3,3,Rural,1986,273213.52
120.03,2,2,Urbano,1974,136018.82
153.66,3,1,Suburbio,1994,205236.33
179.86,2,3,Suburbio,2016,288913.69
259.66,4,3,Urbano,1950,352668.18
163.14,4,3,Urbano,1984,203466.42
228.54,4,1,Rural,2000,264425.18
185.34,5,3,Rural,2000,287703.82
267.1,3,3,Urbano,1980,231475.61
154.78,2,3,Rural,1990,154238.55
249.35,3,1,Rural,2007,195321.96
98.38,5,1,Rural,1963,123391.64
243.5,3,2,Suburbio,1958,262958.95
253.35,5,3,Suburbio,1971,279740.83
123.19,3,2,Urbano,1960,173430.39
275.55,5,1,Urbano,2006,285699.05
204.85,2,2,Urbano,2021,207404.89
167.04,3,1,Suburbio,1982,224983.06
165.74,3,2,Urbano,1973,154991.23
164.07,2,1,Rural,1983,162859.27
228.26,2,2,Suburbio,2006,256745.6
141.03,4,3,Suburbio,2005,204678.42
152.08,5,2,Suburbio,2001,235732.51
100.52,2,3,Rural,2019,120065.4
95.41,4,3,Suburbio,2017,205051.52
117.52,5,2,Rural,2007,132896.87
214.23,4,1,Rural,2020,259963.85
129.69,3,3,Rural,1953,201955.16
182.18,5,2,Urbano,1978,173830.84
163.7,3,2,Rural,1985,268418.67
183.86,3,3,Rural,1996,188759.53
252.98,3,1,Suburbio,1972,313797.7
223.52,3,3,Urbano,1950,214791.1
168.15,3,2,Urbano,1987,146797.71
146.79,3,2,Urbano,1958,173350.5
217.58,4,3,Urbano,1963,324037.0
265.8,4,1,Rural,1954,351995.48
149.57,5,3,Suburbio,1969,218151.03
110.74,5,3,Rural,1993,257019.09
113.9,5,3,Urbano,1981,128708.79
134.71,3,1,Urbano,1965,263965.57
204.85,3,3,Suburbio,1976,202788.07
179.4,4,3,Suburbio,1970,212167.37
218.32,4,2,Rural,1982,270300.69
244.15,5,2,Rural,1974,305916.02
153.66,2,1,Rural,1991,211585.86
111.67,2,1,Urbano,1952,66949.46
130.16,3,2,Rural,1956,196088.35
247.77,3,3,Urbano,1955,191792.08
136.66,3,1,Suburbio,1959,145930.57
260.31,4,1,Rural,2012,252270.64
247.96,3,1,Rural,1966,275296.36
175.49,3,2,Urbano,1972,179921.15
109.44,3,3,Rural,1977,130784.75
252.79,2,1,Urbano,1953,336588.4
276.76,2,2,Urbano,1981,246178.81
189.62,5,2,Suburbio,2005,254742.09
135.82,3,2,Rural,1950,237424.75
170.38,4,1,Urbano,1954,346901.4
272.76,2,2,Rural,1995,285639.55
149.39,5,2,Suburbio,1950,162798.86
238.67,3,3,Rural,2019,218305.83
178.84,2,2,Urbano,2017,127644.65
225.38,4,1,Rural,1960,288538.28
224.45,4,2,Urbano,2009,337465.84
179.77,4,3,Urbano,1987,271367.4
120.68,4,2,Suburbio,1977,111572.6
125.42,3,1,Rural,2019,206478.48
110.18,5,2,Rural,1967,222658.75
220.18,5,1,Urbano,1990,240263.54
150.69,4,2,Suburbio,2000,278292.82
225.94,3,2,Urbano,1997,272531.45
258.46,5,1,Suburbio,1975,319121.01
99.41,5,2,Rural,1954,121529.42
264.22,5,1,Urbano,2014,218815.6
275.64,4,2,Urbano,2000,314471.07
218.32,3,1,Urbano,2019,250312.52
207.64,4,2,Rural,2019,235520.76
121.52,3,2,Rural,2020,94563.63
197.98,2,2,Suburbio,2010,263346.23
109.25,3,3,Suburbio,2019,112345.4
132.48,3,2,Rural,1959,93175.49
161.56,4,3,Urbano,2013,178189.21
142.14,4,1,Rural,1992,165580.59
265.42,2,3,Suburbio,1969,375838.57
